rdtimestamp,soiltemp,soilhum,airtemp,airhum
1769127300,3.54,67.32,-0.03,100.0
1769128200,3.52,67.34,-0.03,100.0
1769129100,3.56,67.43,0.1,100.0
1769130000,3.56,67.37,0.17,100.0
1769130900,3.34,65.76,0.2,100.0
1769131800,3.75,68.94,0.3,100.0
1769132700,3.33,65.62,0.33,100.0
1769133600,3.76,69.0,0.33,100.0
1769134500,3.35,65.7,0.43,100.0
1769135400,3.75,69.06,0.57,100.0
1769136300,3.56,67.45,0.53,100.0
1769137200,3.77,69.12,0.6,100.0
1769138100,3.41,65.75,0.5,100.0
1769139000,3.79,69.17,0.6,100.0
1769139900,3.4,65.66,0.6,100.0
1769140800,3.8,69.31,0.6,100.0
1769141700,3.42,65.71,0.57,100.0
1769142600,3.81,69.28,0.57,100.0
1769143500,3.42,65.65,0.5,100.0
1769144400,3.8,69.13,0.6,100.0
1769145300,3.44,65.6,0.47,100.0
1769146200,3.81,69.03,0.57,100.0
1769147100,3.46,65.67,0.73,100.0
1769148000,3.8,69.04,0.87,100.0
1769148900,3.45,65.71,0.83,100.0
1769149800,3.83,69.25,0.9,100.0
1769150700,3.5,65.7,0.93,100.0
1769151600,3.86,69.2,1.07,100.0
1769152500,3.55,65.68,1.2,100.0
1769153400,3.93,69.15,1.37,100.0
1769154300,3.67,65.73,1.53,100.0
1769155200,4.05,69.21,1.83,100.0
1769156100,3.73,65.75,1.97,100.0
1769157000,4.12,69.31,2.33,99.5
1769157900,3.87,65.71,2.57,99.17
1769158800,4.33,69.17,3.13,97.33
1769159700,4.08,65.85,3.13,96.33
1769160600,4.5,69.17,3.63,95.17
1769161500,4.3,65.65,4.1,93.83
1769162400,4.77,69.21,4.63,91.83
1769163300,4.53,65.75,4.53,92.33
1769164200,4.91,69.23,4.53,92.0
1769165100,4.66,65.76,4.53,91.33
1769166000,5.04,69.18,4.8,90.67
1769166900,4.8,65.68,5.17,88.83
1769167800,5.24,69.26,5.57,87.17
1769168700,5.15,67.61,5.83,85.67
1769169600,5.39,69.32,6.27,83.83
1769170500,5.13,65.8,6.33,84.0
1769171400,5.57,69.37,6.87,83.0
1769172300,5.45,67.58,6.83,80.67
1769173200,5.49,67.68,6.83,81.83
1769174100,5.58,67.74,7.0,81.0
1769175000,5.56,67.56,6.47,83.83
1769175900,5.57,67.76,6.23,87.0
1769176800,5.41,65.92,5.97,88.5
1769177700,5.76,69.54,5.8,89.83
1769178600,5.39,66.0,5.9,90.33
1769179500,5.78,69.47,5.83,90.0
1769180400,5.38,66.11,5.73,90.5
1769181300,5.75,69.46,5.7,91.33
1769182200,5.36,66.07,5.57,92.33
1769183100,5.72,69.5,5.5,94.17
1769184000,5.31,65.99,5.3,94.5
1769184900,5.66,69.64,5.07,95.0
1769185800,5.26,66.1,5.07,95.83
1769186700,5.62,69.54,4.93,96.0
1769187600,5.23,65.99,4.93,95.0
1769188500,5.58,69.41,4.87,95.5
1769189400,5.22,65.98,4.83,96.0
1769190300,5.54,69.52,4.77,96.33
1769191200,5.18,65.97,4.7,96.5
1769192100,5.52,69.48,4.5,98.17
1769193000,5.19,66.08,4.73,97.83
1769193900,5.87,73.04,4.5,99.0
1769194800,5.36,67.73,4.6,98.5
1769195700,5.51,69.55,4.53,99.33
1769196600,5.17,66.16,4.53,99.33
1769197500,5.5,69.5,4.43,99.83
1769198400,5.17,66.06,4.47,100.0
1769199300,5.49,69.67,4.47,100.0
1769200200,5.17,66.14,4.43,100.0
1769201100,5.47,69.78,4.47,100.0
1769202000,5.17,66.23,4.47,100.0
1769202900,5.49,70.88,4.47,100.0
1769203800,5.18,67.36,4.47,100.0
1769204700,5.47,73.88,4.43,100.0
1769205600,5.14,69.08,4.33,100.0
1769206500,5.43,74.39,4.17,100.0
1769207400,5.1,69.36,4.03,100.0
1769208300,5.37,74.38,3.93,100.0
1769209200,5.03,69.56,4.0,100.0
1769210100,5.35,74.35,3.93,100.0
1769211000,4.99,69.58,3.97,100.0
1769211900,5.31,74.21,3.87,100.0
1769212800,4.66,64.81,3.9,100.0
1769213700,5.29,74.21,3.8,100.0
1769214600,4.97,69.46,3.93,100.0
1769215500,5.29,74.09,3.83,100.0
1769216400,5.0,69.38,3.83,100.0
1769217300,5.31,74.0,3.83,100.0
1769218200,5.17,71.62,3.9,100.0
1769219100,5.32,73.91,3.9,100.0
1769220000,5.19,71.68,3.93,100.0
1769220900,5.2,71.48,3.9,100.0
1769221800,5.22,71.64,3.93,100.0
1769222700,5.08,69.34,3.93,100.0
1769223600,5.37,73.86,3.97,100.0
1769224500,5.1,69.35,4.0,100.0
1769225400,5.37,73.83,4.03,100.0
1769226300,5.1,69.32,4.03,100.0
1769227200,5.39,73.88,4.1,100.0
1769228100,5.1,69.31,4.07,100.0
1769229000,5.39,73.96,4.07,100.0
1769229900,5.13,69.33,4.03,100.0
1769230800,5.4,73.69,4.1,100.0
1769231700,4.89,64.89,4.0,100.0
1769232600,5.41,73.75,4.03,100.0
1769233500,5.12,69.45,4.0,100.0
1769234400,5.4,74.11,4.0,100.0
1769235300,5.1,70.21,4.0,100.0
1769236200,5.4,74.92,3.97,100.0
1769237100,5.08,70.87,3.87,100.0
1769238000,5.37,74.95,4.0,100.0
1769238900,5.07,71.13,3.93,100.0
1769239800,5.37,75.1,4.0,100.0
1769240700,5.08,71.3,3.97,100.0
1769241600,5.36,75.17,4.1,100.0
1769242500,5.11,71.42,4.2,100.0
1769243400,5.42,75.38,4.37,100.0
1769244300,5.19,72.84,4.43,100.0
1769245200,5.5,75.78,4.57,100.0
1769246100,5.24,72.73,4.47,100.0
1769247000,5.52,75.84,4.4,100.0
1769247900,5.19,73.38,4.33,100.0
1769248800,5.49,76.6,4.3,100.0
1769249700,5.19,74.24,4.4,100.0
1769250600,5.53,76.81,4.63,100.0
1769251500,5.42,73.61,5.03,100.0
1769252400,5.79,76.38,5.23,100.0
1769253300,5.73,73.14,5.4,100.0
1769254200,6.02,76.12,5.63,100.0
1769255100,5.94,73.04,5.77,100.0
1769256000,6.26,75.95,6.17,100.0
1769256900,6.15,72.89,6.27,100.0
1769257800,6.37,75.84,6.3,100.0
1769258700,6.07,72.65,6.13,100.0
1769259600,6.36,75.61,6.13,100.0
1769260500,6.06,72.61,5.83,100.0
1769261400,6.36,75.63,5.73,100.0
1769262300,6.04,72.59,5.5,100.0
1769263200,6.36,75.64,5.77,100.0
1769264100,6.32,74.08,6.03,100.0
1769265000,6.38,74.02,6.23,99.83
1769265900,6.32,73.95,5.83,100.0
1769266800,6.25,74.01,5.5,100.0
1769267700,6.17,73.94,5.33,100.0
1769268600,5.95,72.45,5.2,100.0
1769269500,6.24,75.41,5.2,100.0
1769270400,5.88,72.39,5.2,100.0
1769271300,6.21,75.4,5.23,100.0
1769272200,5.85,72.45,5.27,100.0
1769273100,6.16,75.35,5.23,100.0
1769274000,5.82,72.35,5.2,100.0
1769274900,6.16,75.3,5.1,100.0
1769275800,5.82,72.24,5.1,100.0
1769276700,6.14,75.36,5.1,100.0
1769277600,5.81,72.38,5.1,100.0
1769278500,6.13,75.31,5.1,100.0
1769279400,5.81,72.32,5.03,100.0
1769280300,6.13,75.35,5.03,100.0
1769281200,5.81,72.38,5.03,100.0
1769282100,6.12,75.29,5.07,100.0
1769283000,5.8,72.21,5.07,100.0
1769283900,6.11,75.31,5.0,100.0
1769284800,5.81,72.28,5.0,100.0
1769285700,6.11,75.32,4.93,100.0
1769286600,5.82,72.25,4.93,100.0
1769287500,6.12,75.2,4.9,100.0
1769288400,5.83,72.25,4.8,100.0
1769289300,6.1,75.32,4.87,100.0
1769290200,5.81,72.25,4.9,100.0
1769291100,6.09,75.3,4.9,100.0
1769292000,5.8,72.22,4.97,100.0
1769292900,5.93,73.83,5.0,100.0
1769293800,5.78,72.59,5.1,100.0
1769294700,6.07,76.16,5.07,100.0
1769295600,5.49,70.7,5.13,100.0
1769296500,6.05,76.87,5.17,100.0
1769297400,5.78,73.95,5.23,100.0
1769298300,6.05,76.96,5.27,100.0
1769299200,5.79,73.94,5.33,100.0
1769300100,6.06,76.83,5.5,100.0
1769301000,5.83,73.76,5.37,100.0
1769301900,6.08,76.55,5.23,100.0
1769302800,5.83,73.57,5.17,100.0
1769303700,6.09,76.45,5.13,100.0
1769304600,5.81,73.85,5.2,100.0
1769305500,6.06,76.76,5.3,100.0
1769306400,5.82,73.72,5.33,100.0
1769307300,6.07,76.48,5.5,100.0
1769308200,5.85,73.66,5.57,100.0
1769309100,6.09,76.41,5.57,100.0
1769310000,6.0,74.8,5.67,100.0
1769310900,6.02,74.94,5.7,100.0
1769311800,6.04,74.8,5.73,100.0
1769312700,6.04,74.87,5.77,100.0
1769313600,6.04,74.77,5.75,100.0
1769314500,5.95,73.31,5.73,100.0
1769315400,6.19,76.14,5.73,100.0
1769316300,5.97,73.28,5.7,100.0
1769317200,6.21,75.96,5.63,100.0
1769318100,5.98,73.11,5.67,100.0
1769319000,6.21,75.83,5.6,100.0
1769319900,5.99,73.1,5.6,100.0
1769320800,6.22,75.81,5.67,100.0
1769321700,6.01,72.96,5.67,100.0
1769322600,6.22,75.7,5.57,100.0
1769323500,5.99,72.96,5.53,100.0
1769324400,6.2,75.64,5.4,100.0
1769325300,5.98,72.72,5.4,100.0
1769326200,6.22,75.6,5.4,100.0
1769327100,5.95,72.76,5.37,100.0
1769328000,6.2,75.5,5.33,100.0
1769328900,5.97,72.73,5.33,100.0
1769329800,6.22,75.49,5.3,100.0
1769330700,5.98,72.67,5.33,100.0
1769331600,6.24,75.39,5.33,100.0
1769332500,5.98,72.69,5.3,100.0
1769333400,6.28,75.39,5.5,100.0
1769334300,6.05,72.59,5.5,100.0
1769335200,6.33,75.33,5.47,100.0
1769336100,6.07,72.61,5.43,100.0
1769337000,6.37,75.34,5.43,100.0
1769337900,6.12,72.54,5.6,100.0
1769338800,6.5,75.25,5.9,100.0
1769339700,6.31,72.43,6.07,100.0
1769340600,6.66,75.24,6.2,100.0
1769341500,6.44,72.42,6.3,100.0
1769342400,6.76,75.3,6.37,100.0
1769343300,6.47,72.42,6.23,100.0
1769344200,6.8,75.23,6.37,100.0
1769345100,6.54,72.44,6.37,100.0
1769346000,6.89,75.35,6.63,100.0
1769346900,6.41,69.52,6.8,100.0
1769347800,7.06,75.33,6.9,100.0
1769348700,6.71,72.31,6.67,100.0
1769349600,7.0,75.15,6.67,100.0
1769350500,6.66,72.37,6.57,100.0
1769351400,6.98,75.21,6.6,100.0
1769352300,6.64,72.32,6.43,100.0
1769353200,6.96,75.2,6.5,100.0
1769354100,6.58,72.3,6.5,99.67
1769355000,6.89,75.26,6.5,97.83
1769355900,6.7,73.8,6.4,96.83
1769356800,6.66,73.73,6.3,97.0
1769357700,6.65,73.67,6.2,96.67
1769358600,6.6,73.76,6.03,97.33
1769359500,6.59,73.68,5.97,97.83
1769360400,6.4,72.26,5.77,99.0
1769361300,6.68,75.13,5.6,99.17
1769362200,6.31,72.27,5.43,99.5
1769363100,6.6,75.04,5.2,99.67
1769364000,6.24,72.21,5.0,100.0
1769364900,6.54,75.06,5.2,100.0
1769365800,6.21,72.1,5.4,100.0
1769366700,6.51,75.09,5.43,99.83
1769367600,6.21,72.17,5.4,99.67
1769368500,6.51,75.14,5.23,100.0
1769369400,6.19,72.16,5.17,100.0
1769370300,6.46,75.05,5.13,100.0
1769371200,6.12,72.05,5.13,100.0
1769372100,6.42,74.99,5.0,100.0
1769373000,6.11,72.09,4.9,100.0
1769373900,6.4,75.0,4.83,100.0
1769374800,6.1,72.03,4.83,100.0
1769375700,6.38,74.93,4.87,100.0
1769376600,6.09,71.98,4.73,100.0
1769377500,6.34,74.97,4.77,100.0
1769378400,6.03,72.12,4.8,100.0
1769379300,6.3,74.93,4.73,100.0
1769380200,5.98,72.08,4.53,100.0
1769381100,6.18,74.93,3.97,100.0
1769382000,5.77,71.85,3.1,100.0
1769382900,5.9,74.83,2.53,100.0
1769383800,5.39,71.7,2.27,100.0
1769384700,5.73,74.86,2.63,100.0
1769385600,5.39,71.77,2.9,100.0
1769386500,5.75,74.78,3.23,100.0
1769387400,5.51,71.68,3.63,100.0
1769388300,5.79,74.73,3.57,100.0
1769389200,5.53,71.66,3.6,100.0
1769390100,5.77,74.7,3.4,100.0
1769391000,5.49,71.75,3.37,100.0
1769391900,5.75,74.65,3.53,100.0
1769392800,5.52,71.6,3.63,100.0
1769393700,5.79,74.58,3.9,100.0
1769394600,5.58,71.43,4.03,100.0
1769395500,5.83,74.56,4.0,100.0
1769396400,5.62,71.52,4.17,100.0
1769397300,5.85,74.56,4.2,100.0
1769398200,5.64,71.54,4.17,100.0
1769399100,5.88,74.53,4.2,100.0
1769400000,5.68,71.41,4.27,100.0
1769400900,5.93,74.6,4.33,100.0
1769401800,5.82,72.96,4.37,100.0
1769402700,5.81,73.02,4.27,100.0
1769403600,5.84,72.99,4.27,100.0
1769404500,5.81,73.01,4.23,100.0
1769405400,5.81,73.05,4.33,100.0
1769406300,5.7,71.53,4.43,100.0
1769407200,5.92,74.58,4.5,100.0
1769408100,5.7,71.45,4.3,100.0
1769409000,5.9,74.52,4.15,100.0
1769409900,5.66,71.41,4.07,100.0
1769410800,5.86,74.48,4.23,100.0
1769411700,5.68,71.55,4.43,100.0
1769412600,5.92,74.13,4.63,100.0
1769413500,5.74,71.05,4.83,100.0
1769414400,6.01,73.75,5.13,100.0
1769415300,5.85,71.03,5.4,100.0
1769416200,6.12,73.75,5.87,99.67
1769417100,6.02,71.0,6.03,99.0
1769418000,6.33,73.62,6.7,97.0
1769418900,6.27,71.01,7.13,96.17
1769419800,6.58,73.7,7.67,93.33
1769420700,6.51,71.05,7.8,93.17
1769421600,6.77,73.6,8.1,91.83
1769422500,6.65,70.92,7.7,92.5
1769423400,6.88,73.67,8.03,90.83
1769424300,6.64,70.97,7.8,90.5
1769425200,6.89,73.67,8.17,90.33
1769426100,6.76,71.07,8.47,89.83
1769427000,7.08,73.68,8.97,88.5
1769427900,6.9,70.84,8.53,88.83
1769428800,7.13,73.54,9.2,87.83
1769429700,7.13,70.97,9.9,83.83
1769430600,7.35,73.61,9.67,83.67
1769431500,7.28,70.96,10.1,82.67
1769432400,7.49,73.64,10.17,84.0
1769433300,7.35,70.9,10.6,80.67
1769434200,7.56,73.54,11.1,78.67
1769435100,7.46,70.96,11.47,75.83
1769436000,7.6,73.67,11.03,77.33
1769436900,7.41,70.81,11.2,74.33
1769437800,7.48,73.61,10.47,77.33
1769438700,7.21,70.92,10.73,76.5
1769439600,7.36,73.68,10.17,79.0
1769440500,7.07,70.98,10.27,76.83
1769441400,7.21,73.62,9.23,82.83
1769442300,6.87,70.93,8.57,83.83
1769443200,7.02,73.63,7.55,87.5
1769444100,6.63,70.82,6.47,89.67
1769445000,6.74,73.61,5.07,94.0
1769445900,6.31,70.81,4.87,94.5
1769446800,6.5,73.64,4.73,96.0
1769447700,6.28,72.22,4.3,95.33
1769448600,6.17,72.16,3.5,97.0
1769449500,6.06,72.31,2.83,97.5
1769450400,5.9,72.19,2.3,99.5
1769451300,5.76,72.2,1.97,99.5
1769452200,5.54,70.74,1.87,100.0
1769453100,5.73,73.54,1.8,100.0
1769454000,5.34,70.66,1.67,100.0
1769454900,5.5,73.42,1.53,100.0
1769455800,5.08,70.67,0.8,100.0
1769456700,5.28,73.41,0.97,100.0
1769457600,4.95,70.6,1.07,100.0
1769458500,5.15,73.32,0.77,100.0
1769459400,4.79,70.49,0.63,100.0
1769460300,5.0,73.31,0.43,100.0
1769461200,4.67,70.55,0.17,100.0
1769462100,4.85,73.24,0.13,100.0
1769463000,4.51,70.53,0.2,100.0
1769463900,4.73,73.24,0.27,100.0
1769464800,4.43,70.48,0.33,100.0
1769465700,4.65,73.13,0.33,100.0
1769466600,4.35,70.35,0.33,100.0
1769467500,4.56,73.23,0.7,100.0
1769468400,4.32,70.34,0.63,100.0
1769469300,4.51,73.13,0.23,100.0
1769470200,4.23,70.39,0.17,100.0
1769471100,4.4,73.06,0.0,100.0
1769472000,4.14,70.34,0.7,100.0
1769472900,4.35,73.08,0.2,100.0
1769473800,4.13,70.25,-0.17,100.0
1769474700,4.25,72.99,-0.47,100.0
1769475600,3.99,70.2,-0.53,100.0
1769476500,4.14,73.02,-0.77,100.0
1769477400,3.85,70.25,-0.8,100.0
1769478300,4.02,72.95,-0.97,100.0
1769479200,3.73,70.15,-1.23,100.0
1769480100,3.89,72.87,-1.2,100.0
1769481000,3.59,70.16,-1.1,100.0
1769481900,3.8,72.93,-1.27,100.0
1769482800,3.52,70.03,-1.37,100.0
1769483700,3.72,72.79,-1.27,100.0
1769484600,3.5,70.05,-1.07,100.0
1769485500,3.69,72.77,-0.9,100.0
1769486400,3.47,70.04,-0.7,100.0
1769487300,3.61,72.8,-1.1,100.0
1769488200,3.37,69.99,-1.33,100.0
1769489100,3.52,72.79,-1.33,100.0
1769490000,3.3,69.98,-1.6,100.0
1769490900,3.42,72.67,-1.77,100.0
1769491800,3.29,71.35,-1.73,100.0
1769492700,3.25,71.38,-1.53,100.0
1769493600,3.19,71.33,-1.47,100.0
1769494500,3.18,71.33,-1.33,100.0
1769495400,3.12,71.28,-1.87,100.0
1769496300,3.09,71.27,-1.57,100.0
1769497200,3.08,71.24,-1.03,100.0
1769498100,3.0,69.9,-0.7,100.0
1769499000,3.2,72.81,0.03,100.0
1769499900,3.02,69.98,0.47,100.0
1769500800,3.24,72.69,1.83,100.0
1769501700,3.1,69.88,2.3,100.0
1769502600,3.31,72.75,2.87,100.0
1769503500,3.23,69.94,3.33,100.0
1769504400,3.62,75.3,4.03,100.0
1769505300,3.58,69.81,4.73,100.0
1769506200,3.85,72.65,5.47,100.0
1769507100,3.95,69.87,6.03,100.0
1769508000,4.25,72.66,6.8,100.0
1769508900,4.53,69.77,7.17,100.0
1769509800,4.82,72.62,7.97,100.0
1769510700,5.18,69.8,8.93,99.83
1769511600,5.26,72.62,9.57,91.5
1769512500,5.58,69.84,10.33,77.0
1769513400,5.63,72.72,10.73,74.83
1769514300,5.95,69.77,11.4,71.75
1769515200,5.9,72.7,11.3,73.33
1769516100,6.21,69.9,12.07,69.5
1769517000,6.13,72.75,12.13,68.67
1769517900,6.31,69.96,12.7,67.17
1769518800,6.28,71.37,11.7,68.33
1769519700,6.36,70.0,12.47,67.17
1769520600,6.42,72.86,11.73,68.0
1769521500,6.49,70.02,11.33,69.17
1769522400,6.53,72.89,10.13,76.83
1769523300,6.42,70.07,10.0,74.17
1769524200,6.52,72.9,9.4,76.5
1769525100,6.41,70.01,9.77,75.5
1769526000,6.57,73.02,9.37,77.17
1769526900,6.4,70.11,9.17,76.67
1769527800,6.54,72.88,8.73,79.33
1769528700,6.34,70.12,8.53,82.17
1769529600,6.5,72.9,7.93,85.5
1769530500,6.27,70.12,7.9,83.83
1769531400,6.45,72.97,7.5,88.0
1769532300,6.23,70.11,7.43,89.0
1769533200,6.42,72.99,7.13,90.83
1769534100,6.21,70.04,7.03,90.17
1769535000,6.39,72.92,6.93,90.83
1769535900,6.28,71.5,6.87,92.17
1769536800,6.37,73.0,6.73,93.0
1769537700,6.26,71.26,6.67,93.83
1769538600,6.27,71.29,6.37,96.5
1769539500,6.26,71.24,6.3,97.17
1769540400,6.24,71.22,6.17,98.17
1769541300,6.24,71.31,6.17,98.33
1769542200,6.23,71.3,6.2,97.67
1769543100,6.23,71.26,6.2,97.5
1769544000,6.12,69.96,6.17,97.0
1769544900,6.3,72.6,5.8,98.0
1769545800,6.06,70.0,5.63,98.83
1769546700,6.26,72.72,5.6,99.67
1769547600,6.03,69.92,5.53,99.83
1769548500,6.23,72.67,5.6,100.0
1769549400,6.04,70.04,5.67,100.0
1769550300,6.24,72.77,5.6,100.0
1769551200,6.03,70.06,5.63,100.0
1769552100,6.25,72.79,5.67,100.0
1769553000,6.04,70.08,5.8,100.0
1769553900,6.25,72.87,5.77,99.83
1769554800,6.07,70.08,5.8,99.5
1769555700,6.25,72.99,5.73,99.67
1769556600,6.05,70.18,5.8,99.5
1769557500,6.25,73.07,5.67,99.83
1769558400,6.05,70.2,5.77,100.0
1769559300,6.27,73.07,5.63,100.0
1769560200,6.06,70.25,5.7,100.0
1769561100,6.25,73.26,5.67,100.0
1769562000,6.05,70.28,5.67,100.0
1769562900,6.25,73.27,5.63,100.0
1769563800,6.04,70.39,5.63,100.0
1769564700,6.25,73.24,5.6,100.0
1769565600,6.04,70.24,5.67,100.0
1769566500,6.23,73.28,5.5,100.0
1769567400,6.01,70.31,5.53,100.0
1769568300,6.22,73.31,5.47,100.0
1769569200,6.0,70.35,5.5,100.0
1769570100,6.21,73.35,5.5,100.0
1769571000,6.01,70.4,5.5,100.0
1769571900,6.22,73.43,5.5,100.0
1769572800,6.02,70.43,5.55,100.0
1769573700,6.23,73.4,5.57,100.0
1769574600,6.04,70.4,5.67,100.0
1769575500,6.25,73.43,,
1769576400,6.05,70.45,5.65,100.0
1769577300,6.25,73.39,5.53,100.0
1769578200,6.04,70.34,5.6,100.0
1769579100,6.23,73.45,5.45,100.0
1769580000,6.0,70.39,5.43,100.0
1769580900,6.21,73.53,5.37,100.0
1769581800,6.08,72.07,5.33,100.0
1769582700,6.2,73.53,5.4,100.0
1769583600,6.09,72.11,5.4,100.0
1769584500,6.1,72.85,5.5,100.0
1769585400,6.12,73.04,5.67,100.0
1769586300,6.17,73.32,5.73,100.0
1769587200,6.23,73.19,5.9,100.0
1769588100,6.23,73.47,5.87,100.0
1769589000,6.26,73.89,5.93,100.0
1769589900,6.2,73.28,6.03,100.0
1769590800,6.43,76.21,6.23,100.0
1769591700,6.29,73.68,6.2,100.0
1769592600,6.49,76.37,6.27,100.0
1769593500,6.37,73.75,6.5,100.0
1769594400,6.67,76.56,6.87,100.0
1769595300,6.61,73.68,7.0,100.0
1769596200,6.89,76.54,7.47,100.0
1769597100,6.87,73.51,7.6,100.0
1769598000,7.11,76.34,7.8,100.0
1769598900,7.06,73.49,7.97,100.0
1769599800,7.3,76.35,8.1,100.0
1769600700,7.18,73.39,8.43,100.0
1769601600,7.47,76.33,8.83,100.0
1769602500,7.34,73.31,8.9,100.0
1769603400,7.62,76.07,9.13,100.0
1769604300,7.43,73.03,9.3,100.0
1769605200,7.72,75.74,9.4,100.0
1769606100,7.48,72.85,9.27,100.0
1769607000,7.75,75.37,9.2,100.0
1769607900,7.48,72.77,8.47,99.67
1769608800,7.74,75.12,8.03,100.0
1769609700,7.54,73.74,7.6,99.83
1769610600,7.65,75.12,7.5,100.0
1769611500,7.3,72.55,7.23,100.0
1769612400,7.58,74.98,7.1,100.0
1769613300,7.19,72.55,6.67,100.0
1769614200,7.46,74.93,6.4,100.0
1769615100,7.05,72.53,6.13,100.0
1769616000,7.34,74.97,5.97,100.0
1769616900,6.9,72.76,5.67,100.0
1769617800,7.19,75.15,5.53,100.0
1769618700,6.71,72.79,5.4,100.0
1769619600,7.06,75.07,5.37,100.0
1769620500,6.62,72.89,5.37,100.0
1769621400,6.97,75.03,5.43,100.0
1769622300,6.54,72.77,5.3,100.0
1769623200,6.9,75.03,5.4,100.0
1769624100,6.53,72.64,5.23,100.0
1769625000,6.85,74.85,5.2,100.0
1769625900,6.43,72.62,4.93,100.0
1769626800,6.73,74.78,4.9,100.0
1769627700,6.35,72.52,4.9,100.0
1769628600,6.67,74.68,4.93,100.0
1769629500,6.48,73.52,5.0,100.0
1769630400,6.46,73.54,4.93,100.0
1769631300,6.39,73.43,4.83,100.0
1769632200,6.38,73.43,4.73,100.0
1769633100,6.32,73.51,4.4,100.0
1769634000,6.24,73.49,4.13,100.0
1769634900,6.17,73.38,3.8,100.0
1769635800,5.94,72.35,3.63,100.0
1769636700,6.2,74.41,3.47,100.0
1769637600,5.83,72.27,2.97,100.0
1769638500,6.02,74.39,2.5,100.0
1769639400,5.52,72.26,2.13,100.0
1769640300,5.75,74.37,2.0,100.0
1769641200,5.32,72.15,2.1,100.0
1769642100,5.65,74.34,2.63,100.0
1769643000,5.36,72.21,2.7,100.0
1769643900,5.65,74.24,2.87,100.0
1769644800,5.37,71.98,2.9,100.0
1769645700,5.61,74.25,2.77,100.0
1769646600,5.29,72.09,2.67,100.0
1769647500,5.57,74.2,3.0,100.0
1769648400,5.31,72.01,3.17,100.0
1769649300,5.6,74.2,3.27,100.0
1769650200,5.35,71.98,3.4,100.0
1769651100,5.62,74.09,3.47,100.0
1769652000,5.34,71.92,3.43,100.0
1769652900,5.61,74.11,3.3,100.0
1769653800,5.35,72.04,3.23,100.0
1769654700,5.61,74.08,2.97,100.0
1769655600,5.31,71.89,2.53,100.0
1769656500,5.47,74.01,2.13,100.0
1769657400,5.08,71.82,1.6,100.0
1769658300,5.28,73.98,1.63,100.0
1769659200,4.88,71.81,1.37,100.0
1769660100,5.13,74.0,1.57,100.0
1769661000,4.81,71.76,1.33,100.0
1769661900,5.11,73.93,1.53,100.0
1769662800,4.83,71.79,1.53,100.0
1769663700,5.13,73.95,1.73,100.0
1769664600,4.89,71.7,2.2,100.0
1769665500,5.19,73.82,2.53,100.0
1769666400,4.99,71.68,2.8,100.0
1769667300,5.24,73.83,2.7,100.0
1769668200,5.05,71.66,2.77,100.0
1769669100,5.31,73.85,2.77,100.0
1769670000,5.13,71.53,2.97,100.0
1769670900,5.27,72.83,3.13,100.0
1769671800,5.23,71.6,3.37,100.0
1769672700,5.49,73.78,3.67,100.0
1769673600,5.35,71.56,3.9,100.0
1769674500,5.6,73.78,4.07,100.0
1769675400,5.56,72.71,4.53,100.0
1769676300,5.66,72.64,4.77,100.0
1769677200,5.79,72.71,5.2,100.0
1769678100,5.89,72.66,5.37,100.0
1769679000,5.97,72.73,5.37,100.0
1769679900,6.04,72.58,5.47,100.0
1769680800,6.1,72.71,5.5,100.0
1769681700,5.99,71.58,5.47,100.0
1769682600,6.28,73.72,5.73,100.0
1769683500,6.12,71.49,5.87,100.0
1769684400,6.41,73.76,6.07,100.0
1769685300,6.24,71.58,6.1,100.0
1769686200,6.56,73.72,6.33,100.0
1769687100,6.43,71.57,6.57,100.0
1769688000,6.75,73.68,6.77,99.83
1769688900,6.56,71.36,6.8,100.0
1769689800,6.85,73.6,6.83,100.0
1769690700,6.64,71.33,7.0,99.5
1769691600,6.95,73.7,7.13,99.33
1769692500,6.7,71.26,7.0,99.67
1769693400,7.02,73.65,6.97,99.5
1769694300,6.72,71.26,6.97,99.5
1769695200,7.06,73.73,7.1,99.33
1769696100,6.8,71.33,7.13,99.67
1769697000,7.16,73.72,7.4,98.5
1769697900,6.91,71.35,7.53,98.0
1769698800,7.23,73.68,7.73,97.33
1769699700,6.95,71.29,7.8,98.17
1769700600,7.18,73.69,7.53,97.0
1769701500,6.77,71.37,6.83,97.5
1769702400,6.95,73.72,5.73,98.0
1769703300,6.49,71.31,5.23,99.67
1769704200,6.66,73.85,4.1,100.0
1769705100,6.16,71.44,4.07,100.0
1769706000,6.44,73.71,3.43,100.0
1769706900,6.02,71.36,3.57,100.0
1769707800,6.23,73.68,2.93,100.0
1769708700,5.68,71.32,2.63,100.0
1769709600,5.94,73.62,2.33,100.0
1769710500,5.39,71.22,2.4,100.0
1769711400,5.69,73.68,2.73,100.0
1769712300,5.22,71.18,2.83,100.0
1769713200,5.52,73.63,2.57,100.0
1769714100,5.04,71.19,1.9,100.0
1769715000,5.35,73.56,1.43,100.0
1769715900,4.91,71.22,1.73,100.0
1769716800,5.28,73.53,2.2,100.0
1769717700,4.98,71.11,2.5,100.0
1769718600,5.36,73.43,2.8,100.0
1769719500,5.15,70.97,3.2,100.0
1769720400,5.47,73.43,3.37,100.0
1769721300,5.38,72.12,3.33,100.0
1769722200,5.41,72.24,3.37,100.0
1769723100,5.45,72.27,3.23,100.0
1769724000,5.46,72.19,3.23,100.0
